Category,NodeName,Timestamp,URI,Description,Notes,Confidence
transient,rpi_port_townsend,2026_03_12_08_16_53_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2026-03-12T15%3A16%3A53.000Z,Transient calls,tp_machine_only,63.2402
transient,rpi_sunset_bay,2024_12_19_12_39_12_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-12-19T20%3A39%3A12.000Z,Many Transient calls,tp_machine_only,71.4543
transient,rpi_sunset_bay,2025_12_04_02_48_55_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T10%3A48%3A55.000Z,Faint transient calls,tp_machine_only,67.3356
transient,rpi_sunset_bay,2025_12_04_02_55_05_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T10%3A55%3A05.000Z,Faint transient calls,tp_machine_only,73.7153
transient,rpi_sunset_bay,2025_12_04_02_56_36_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T10%3A56%3A36.949Z,Faint transient calls,tp_machine_only,73.1622
transient,rpi_sunset_bay,2025_12_04_03_02_04_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-12-04T11%3A02%3A04.406Z,"Fair transient calls, water slosh",tp_machine_only,70.5041
vessel,rpi_andrews_bay,2026_01_29_22_33_12_PST,https://live.orcasound.net/bouts/new/andrews-bay?time=2026-01-30T06%3A33%3A12.000Z,Loud ship,fp_machine_only,72.3167
vessel,rpi_andrews_bay,2026_02_22_22_38_39_PST,https://live.orcasound.net/bouts/new/andrews-bay?time=2026-02-23T06%3A38%3A39.508Z,Squeaky ship,fp_machine_only,72.0353
vessel,rpi_andrews_bay,2026_03_14_13_19_27_PST,https://live.orcasound.net/bouts/new/andrews-bay?time=2026-03-14T20%3A19%3A27.000Z,Squeaky ship,fp_machine_only,65.2828
vessel,rpi_andrews_bay,2026_03_14_14_48_25_PST,https://live.orcasound.net/bouts/new/andrews-bay?time=2026-03-14T21%3A48%3A25.000Z,Squeaky ship,fp_machine_only,62.3033
vessel,rpi_bush_point,2024_07_02_12_00_04_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-07-02T19%3A00%3A04.593Z,Squeaky ship,fp_machine_only,66.9390
vessel,rpi_bush_point,2024_07_13_16_01_01_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-07-13T23%3A01%3A01.000Z,Tonal boat noise with some swishing and lots of contact noise.,fp_machine_only,56.9065
vessel,rpi_bush_point,2025_06_07_02_09_16_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-07T09%3A09%3A16.271Z,Water slosh and ship noise,fp_machine_only,54.2393
vessel,rpi_bush_point,2025_07_04_11_03_27_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-07-04T18%3A03%3A27.000Z,Ship noise,fp_machine_only,71.0506
vessel,rpi_bush_point,2025_07_04_11_18_17_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-07-04T18%3A18%3A17.135Z,Ship noise,fp_machine_only,73.0643
vessel,rpi_mast_center,2026_01_26_18_32_05_PST,https://live.orcasound.net/bouts/new/mast-center?time=2026-01-27T02%3A32%3A05.000Z,Squeaky ship,fp_machine_only,58.3626
vessel,rpi_mast_center,2026_01_26_19_01_28_PST,https://live.orcasound.net/bouts/new/mast-center?time=2026-01-27T03%3A01%3A28.627Z,Squeaky ship,fp_machine_only,50.6120
vessel,rpi_mast_center,2026_02_23_01_17_56_PST,https://live.orcasound.net/bouts/new/mast-center?time=2026-02-23T09%3A17%3A56.440Z,Ship noise,fp_machine_only,55.7182
vessel,rpi_mast_center,2026_03_15_17_31_39_PST,https://live.orcasound.net/bouts/new/mast-center?time=2026-03-16T00%3A31%3A39.644Z,Loud ship,fp_machine_only,56.8967
vessel,rpi_north_sjc,2024_09_19_17_24_46_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2024-09-20T00%3A24%3A46.440Z,Boat nose,fp_machine_only,55.4078
vessel,rpi_north_sjc,2025_05_01_14_50_24_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2025-05-01T21%3A50%3A24.000Z,Boat noise,fp_machine_only,60.4765
vessel,rpi_north_sjc,2025_06_04_14_01_37_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2025-06-04T21%3A01%3A37.288Z,Boat noise,fp_machine_only,59.9034
vessel,rpi_north_sjc,2025_06_05_13_58_38_PST,https://live.orcasound.net/bouts/new/north-sjc?time=2025-06-05T20%3A58%3A38.000Z,Boat noise,fp_machine_only,55.3634
vessel,rpi_orcasound_lab,2025_03_15_08_41_47_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2025-03-15T15%3A41%3A47.000Z,Squeaky ship,fp_machine_only,59.4115
vessel,rpi_orcasound_lab,2025_03_19_11_55_46_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2025-03-19T18%3A55%3A46.762Z,"Nice example of singing propeller on a ship. From M2 and MarExPS AIS logs it seems likely the source was a heavily-laden cargo ship, the Great Perseus (MMSI 372178000).",fp_machine_only,56.3284
vessel,rpi_orcasound_lab,2025_05_18_05_15_41_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2025-05-18T12%3A15%3A41.000Z,"Very loud, squeaky ship",fp_machine_only,62.2373
vessel,rpi_orcasound_lab,2025_06_11_01_40_30_PST,https://live.orcasound.net/bouts/new/orcasound-lab?time=2025-06-11T08%3A40%3A30.000Z,Squeaky ship,fp_machine_only,58.5558
vessel,rpi_port_townsend,2024_07_21_03_17_28_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2024-07-21T10%3A17%3A28.254Z,Bell buoy and squeaky ship,fp_machine_only,63.9967
vessel,rpi_port_townsend,2025_11_25_00_47_59_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-11-25T08%3A47%3A59.000Z,Squeaky ship,fp_machine_only,57.1413
vessel,rpi_port_townsend,2025_11_25_00_52_53_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-11-25T08%3A52%3A53.508Z,Squeaky ship,fp_machine_only,59.8004
vessel,rpi_port_townsend,2025_11_25_00_53_50_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-11-25T08%3A53%3A50.000Z,Squeaky ship,fp_machine_only,66.0654
vessel,rpi_port_townsend,2025_11_25_00_55_13_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-11-25T08%3A55%3A13.847Z,Squeaky ship,fp_machine_only,68.7304
vessel,rpi_sunset_bay,2024_11_08_10_52_56_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2024-11-08T18%3A52%3A56.830Z,Noisy ship,fp_machine_only,55.9930
vessel,rpi_sunset_bay,2025_01_07_04_53_51_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-01-07T12%3A53%3A51.000Z,Squeaky vessel,fp_machine_only,69.3516
vessel,rpi_sunset_bay,2025_06_09_17_07_36_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2025-06-10T00%3A07%3A36.000Z,Train,fp_machine_only,61.8974
vessel,rpi_sunset_bay,2026_01_01_20_10_37_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-01-02T04%3A10%3A37.000Z,Train,fp_machine_only,56.2259
water,rpi_bush_point,2024_06_28_18_57_03_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-06-29T01%3A57%3A03.000Z,Water slosh,fp_machine_only,61.9267
water,rpi_bush_point,2024_07_04_13_56_44_PST,https://live.orcasound.net/bouts/new/bush-point?time=2024-07-04T20%3A56%3A44.000Z,Watery sounds.,fp_machine_only,65.2253
water,rpi_bush_point,2025_06_07_01_03_18_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-07T08%3A03%3A18.983Z,Water slosh,fp_machine_only,70.4015
water,rpi_bush_point,2025_06_07_01_19_39_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-07T08%3A19%3A39.661Z,Water slosh,fp_machine_only,68.6156
water,rpi_bush_point,2025_06_15_03_58_44_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-15T10%3A58%3A44.254Z,Water slosh,fp_machine_only,62.9121
water,rpi_bush_point,2025_06_27_06_22_36_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-27T13%3A22%3A36.000Z,Just trickling water sounds. Weird that there are so many detections and a pretty high average confidence...,fp_machine_only,74.5737
water,rpi_bush_point,2025_06_28_17_31_00_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-29T00%3A31%3A00.000Z,Water slosh and gulls,fp_machine_only,70.0174
water,rpi_bush_point,2025_06_28_18_08_42_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-29T01%3A08%3A42.220Z,Water slosh,fp_machine_only,60.6558
water,rpi_bush_point,2025_06_28_18_17_14_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-29T01%3A17%3A14.084Z,Water slosh,fp_machine_only,61.0720
water,rpi_bush_point,2025_06_29_03_46_56_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-29T10%3A46%3A56.796Z,Water slosh,fp_machine_only,59.4508
water,rpi_bush_point,2025_06_29_03_54_55_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-29T10%3A54%3A55.000Z,Water slosh,fp_machine_only,64.5040
water,rpi_bush_point,2025_06_29_04_11_22_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-29T11%3A11%3A22.000Z,Water slosh,fp_machine_only,62.7878
water,rpi_bush_point,2025_06_29_04_19_12_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-29T11%3A19%3A12.389Z,Water slosh,fp_machine_only,59.3337
water,rpi_bush_point,2025_06_29_17_04_06_PST,https://live.orcasound.net/bouts/new/bush-point?time=2025-06-30T00%3A04%3A06.000Z,Water slosh,fp_machine_only,64.8008
water,rpi_mast_center,2026_01_12_17_01_50_PST,https://live.orcasound.net/bouts/new/mast-center?time=2026-01-13T01%3A01%3A50.847Z,"Water slosh, scuba diver",fp_machine_only,53.2368
water,rpi_mast_center,2026_01_12_17_02_25_PST,https://live.orcasound.net/bouts/new/mast-center?time=2026-01-13T01%3A02%3A25.000Z,"Scuba diver, water slosh",fp_machine_only,61.8034
water,rpi_port_townsend,2025_12_07_22_49_55_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-12-08T06%3A49%3A55.000Z,Water slosh,fp_machine_only,65.2916
water,rpi_port_townsend,2025_12_07_22_51_20_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-12-08T06%3A51%3A20.796Z,Water slosh,fp_machine_only,64.4554
water,rpi_port_townsend,2025_12_07_22_56_17_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-12-08T06%3A56%3A17.000Z,Water slosh,fp_machine_only,59.5748
water,rpi_port_townsend,2025_12_07_22_57_02_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-12-08T06%3A57%3A02.491Z,Water slosh,fp_machine_only,65.9902
water,rpi_port_townsend,2025_12_07_22_58_12_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-12-08T06%3A58%3A12.000Z,Water slosh,fp_machine_only,58.8019
water,rpi_port_townsend,2025_12_08_00_01_59_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-12-08T08%3A01%3A59.453Z,Water slosh,fp_machine_only,68.2539
water,rpi_port_townsend,2025_12_13_11_01_42_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2025-12-13T19%3A01%3A42.000Z,Water slosh,fp_machine_only,52.7795
water,rpi_port_townsend,2026_02_06_07_47_44_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2026-02-06T15%3A47%3A44.203Z,Water slosh,fp_machine_only,54.8800
water,rpi_port_townsend,2026_02_22_09_51_21_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2026-02-22T17%3A51%3A21.474Z,"Pings, water slosh",fp_machine_only,61.5183
water,rpi_port_townsend,2026_02_22_10_08_11_PST,https://live.orcasound.net/bouts/new/port-townsend?time=2026-02-22T18%3A08%3A11.305Z,"Pings, water slosh",fp_machine_only,59.0749
water,rpi_sunset_bay,2026_02_16_22_42_16_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-02-17T06%3A42%3A16.000Z,Water slosh,fp_machine_only,63.2201
water,rpi_sunset_bay,2026_02_16_22_43_26_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-02-17T06%3A43%3A26.271Z,Water slosh,fp_machine_only,62.0956
water,rpi_sunset_bay,2026_02_16_22_50_52_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-02-17T06%3A50%3A52.000Z,Water slosh,fp_machine_only,68.1188
water,rpi_sunset_bay,2026_02_22_06_53_51_PST,https://live.orcasound.net/bouts/new/sunset-bay?time=2026-02-22T14%3A53%3A51.033Z,"Pings, water slosh, cable scrape",fp_machine_only,72.5346
